우편번호,주소,도로거리(km),최단거리(km),최장거리(km)
25369,강원특별자치도 평창군 용항상촌길 130,170.15,105.32,321.83
25367,강원특별자치도 평창군 원당길 258,171.2,105.32,321.83
25377,강원특별자치도 평창군 종부로 156,174.51,105.32,321.83
25375,강원특별자치도 평창군 노성로 210,173.05,105.32,321.83
25376,강원특별자치도 평창군 서동로 2505,173.28,105.32,321.83
25374,강원특별자치도 평창군 송학로 79,172.43,105.32,321.83
25105,강원특별자치도 홍천군 응아지길 294,136.24,105.32,321.83
25106,강원특별자치도 홍천군 숲골길 327,131.44,105.32,321.83
25108,강원특별자치도 홍천군 남노일로 30,127.51,105.32,321.83
25109,강원특별자치도 홍천군 시동안로 171,132.02,105.32,321.83
25110,강원특별자치도 홍천군 향화터길 217,145.84,105.32,321.83
25107,강원특별자치도 홍천군 화전들길 82,127.75,105.32,321.83
25170,강원특별자치도 홍천군 가덕길 72,210.29,105.32,321.83
25169,강원특별자치도 홍천군 수유동길 421,171.83,105.32,321.83
25171,강원특별자치도 홍천군 운두령로 679,194.02,105.32,321.83
25161,강원특별자치도 홍천군 군유동길 31,163.87,105.32,321.83
25163,강원특별자치도 홍천군 미골길 84,156.36,105.32,321.83
25162,강원특별자치도 홍천군 동창로153번길 52,160.12,105.32,321.83
25160,강원특별자치도 홍천군 광석로 834,166.26,105.32,321.83
25164,강원특별자치도 홍천군 자은로 91,153.15,105.32,321.83
25111,강원특별자치도 홍천군 운수골길 66,126.89,105.32,321.83
25116,강원특별자치도 홍천군 굴지강변로 556,140.13,105.32,321.83
25112,강원특별자치도 홍천군 능평길 55,133.91,105.32,321.83
25113,강원특별자치도 홍천군 성동로 949,148.6,105.32,321.83
25115,강원특별자치도 홍천군 상화계6길 34,133.86,105.32,321.83
25114,강원특별자치도 홍천군 능안길 110,155.37,105.32,321.83
25100,강원특별자치도 홍천군 개야로 240,113.86,105.32,321.83
25103,강원특별자치도 홍천군 한서로 2168,122,105.32,321.83
25104,강원특별자치도 홍천군 길곡길 300,106.47,105.32,321.83
25102,강원특별자치도 홍천군 한치골길 83,126.89,105.32,321.83
25101,강원특별자치도 홍천군 도인촌길 128,131.43,105.32,321.83
25167,강원특별자치도 홍천군 검산길 389,199.29,105.32,321.83
25168,강원특별자치도 홍천군 군두리길 175,197.19,105.32,321.83
25165,강원특별자치도 홍천군 진여울길99번길 31,165.56,105.32,321.83
25166,강원특별자치도 홍천군 구룡령로 2402,164.96,105.32,321.83
25153,강원특별자치도 홍천군 산수골2길 37,162.28,105.32,321.83
25155,강원특별자치도 홍천군 노천논골길 34,171.59,105.32,321.83
25152,강원특별자치도 홍천군 덕치새들길 7,160.75,105.32,321.83
25154,강원특별자치도 홍천군 수타사로 80,161.24,105.32,321.83
25125,강원특별자치도 홍천군 홍천로 501,157.73,105.32,321.83
25129,강원특별자치도 홍천군 소옥개로 70,157.37,105.32,321.83
25124,강원특별자치도 홍천군 석화로 140,156.38,105.32,321.83
25131,강원특별자치도 홍천군 닭바위1길 9,156.72,105.32,321.83
25150,강원특별자치도 홍천군 공작산로 150,157.16,105.32,321.83
25128,강원특별자치도 홍천군 결운로 43,158.04,105.32,321.83
25130,강원특별자치도 홍천군 갈마로 14,156.64,105.32,321.83
25151,강원특별자치도 홍천군 오룡로 70,158.4,105.32,321.83
25126,강원특별자치도 홍천군 홍천로 773,161.51,105.32,321.83
25118,강원특별자치도 홍천군 높은터로 841,140.53,105.32,321.83
25119,강원특별자치도 홍천군 삼마치길 6,145.32,105.32,321.83
25117,강원특별자치도 홍천군 새술막길 80,130,105.32,321.83
25134,강원특별자치도 홍천군 꽃뫼로 99,138.08,105.32,321.83
25136,강원특별자치도 홍천군 꽃뫼로 90,155.04,105.32,321.83
25137,강원특별자치도 홍천군 신장대로 90,155.5,105.32,321.83
25138,강원특별자치도 홍천군 마지기로 19,155.4,105.32,321.83
25139,강원특별자치도 홍천군 홍천로 360,154.97,105.32,321.83
25132,강원특별자치도 홍천군 홍천로 392,155.36,105.32,321.83
25147,강원특별자치도 홍천군 남산마을길5길 14,154.77,105.32,321.83
25140,강원특별자치도 홍천군 송학로5길 2,154.15,105.32,321.83
25142,강원특별자치도 홍천군 열산골길 8,153.87,105.32,321.83
25141,강원특별자치도 홍천군 무궁화로4길 15,153.73,105.32,321.83
25145,강원특별자치도 홍천군 연봉로3길 18,154.21,105.32,321.83
25149,강원특별자치도 홍천군 남산강변로1길 1,154.33,105.32,321.83
25146,강원특별자치도 홍천군 연봉서로3길 12,154.18,105.32,321.83
25143,강원특별자치도 홍천군 무궁화로 38,153.61,105.32,321.83
25144,강원특별자치도 홍천군 연봉서로 44,154.11,105.32,321.83
25148,강원특별자치도 홍천군 남산마을길 13,154.91,105.32,321.83
25127,강원특별자치도 홍천군 와동로202번길 33,159.87,105.32,321.83
25133,강원특별자치도 홍천군 홍천로 443,156.1,105.32,321.83
25120,강원특별자치도 홍천군 두개비산로 25,138.42,105.32,321.83
25122,강원특별자치도 홍천군 희망로 27,155.48,105.32,321.83
25135,강원특별자치도 홍천군 홍천로2길 16,154.88,105.32,321.83
25123,강원특별자치도 홍천군 희망로13길 15,138.94,105.32,321.83
25121,강원특별자치도 홍천군 마지기로 85,155.69,105.32,321.83
25156,강원특별자치도 홍천군 오림촌길 64,165.62,105.32,321.83
25159,강원특별자치도 홍천군 당무마을길 50,154.37,105.32,321.83
25158,강원특별자치도 홍천군 굴운로279번길 294,165.84,105.32,321.83
25157,강원특별자치도 홍천군 성산로 109,142.68,105.32,321.83
24139,강원특별자치도 화천군 새말길 82,161.37,105.32,321.83
24132,강원특별자치도 화천군 배터길 36,173.06,105.32,321.83
24133,강원특별자치도 화천군 파로호로 391,171.25,105.32,321.83
24134,강원특별자치도 화천군 가래울길 152,166.03,105.32,321.83
24135,강원특별자치도 화천군 간척월명로 826,168.87,105.32,321.83
24136,강원특별자치도 화천군 운수길 135,170.2,105.32,321.83
24111,강원특별자치도 화천군 신내길 89,172.82,105.32,321.83
24137,강원특별자치도 화천군 간척월명로 288,163.36,105.32,321.83
24138,강원특별자치도 화천군 파로호로 1073,164.17,105.32,321.83
24150,강원특별자치도 화천군 포화로 718,121.86,105.32,321.83
24149,강원특별자치도 화천군 박달로 493,134.99,105.32,321.83
24148,강원특별자치도 화천군 복주산길 55,174.95,105.32,321.83
24155,강원특별자치도 화천군 상록길 12,132.14,105.32,321.83
24159,강원특별자치도 화천군 포화로 1053,131.29,105.32,321.83
24151,강원특별자치도 화천군 수피령로 131,132.68,105.32,321.83
24153,강원특별자치도 화천군 수피령로 102,132.53,105.32,321.83
24157,강원특별자치도 화천군 문화마을1길 121,131.51,105.32,321.83
24156,강원특별자치도 화천군 포화로 1103,132.23,105.32,321.83
24158,강원특별자치도 화천군 화악산로 1028,131.09,105.32,321.83
24154,강원특별자치도 화천군 사내로 28,131.62,105.32,321.83
24161,강원특별자치도 화천군 화악산로 793,133.2,105.32,321.83
24160,강원특별자치도 화천군 포화로 1004,130.19,105.32,321.83
24152,강원특별자치도 화천군 사내천로 171,135.55,105.32,321.83
24105,강원특별자치도 화천군 구운리길 51,189.05,105.32,321.83
24107,강원특별자치도 화천군 영서로 7177,184.02,105.32,321.83
24104,강원특별자치도 화천군 수피령로 1284,139.12,105.32,321.83
24100,강원특별자치도 화천군 신월동로 475,175.99,105.32,321.83
24103,강원특별자치도 화천군 내봉동길 50,158.44,105.32,321.83
24101,강원특별자치도 화천군 영서로 7501,184.78,105.32,321.83
24102,강원특별자치도 화천군 멋둔길 59,186.76,105.32,321.83
24108,강원특별자치도 화천군 토고미길 139,178.96,105.32,321.83
24122,강원특별자치도 화천군 구둔지길 34,176.43,105.32,321.83
24106,강원특별자치도 화천군 평촌길 31,160.25,105.32,321.83
24142,강원특별자치도 화천군 거례길 64,168.12,105.32,321.83
24140,강원특별자치도 화천군 춘화로 3174,170.28,105.32,321.83
24145,강원특별자치도 화천군 영서로 5326,135.17,105.32,321.83
24146,강원특별자치도 화천군 계파로 131,136.87,105.32,321.83
24144,강원특별자치도 화천군 계파로 716,186.46,105.32,321.83
24131,강원특별자치도 화천군 영서로 5976,185.25,105.32,321.83
24141,강원특별자치도 화천군 용화산로 1135,173.41,105.32,321.83
24147,강원특별자치도 화천군 영서로 5095,140.82,105.32,321.83
24143,강원특별자치도 화천군 안평길 46,185.08,105.32,321.83
24110,강원특별자치도 화천군 호음로 651,185.97,105.32,321.83
24116,강원특별자치도 화천군 산수화로 45,173.73,105.32,321.83
24115,강원특별자치도 화천군 강변로 171,173.98,105.32,321.83
24121,강원특별자치도 화천군 상승로 117,174.02,105.32,321.83
24117,강원특별자치도 화천군 상승로5길 17,173.85,105.32,321.83
24118,강원특별자치도 화천군 산수화로5길 1,173.71,105.32,321.83
24113,강원특별자치도 화천군 율대로 374,180.63,105.32,321.83
24112,강원특별자치도 화천군 율대로 535,190,105.32,321.83
24126,강원특별자치도 화천군 중앙로9길 32,173.19,105.32,321.83
24125,강원특별자치도 화천군 중앙로9길 38,173.22,105.32,321.83
24124,강원특별자치도 화천군 화천새싹길 40,173.31,105.32,321.83
24120,강원특별자치도 화천군 화천새싹길 23,173.4,105.32,321.83
24119,강원특별자치도 화천군 산수화로1길 51,173.31,105.32,321.83
24123,강원특별자치도 화천군 화천새싹길 18,173.42,105.32,321.83
24114,강원특별자치도 화천군 산천어길 28,173.3,105.32,321.83
24109,강원특별자치도 화천군 한묵령로 158,182.68,105.32,321.83
24130,강원특별자치도 화천군 상승로 32,173.64,105.32,321.83
24129,강원특별자치도 화천군 중앙로2길 23,173.48,105.32,321.83
24128,강원특별자치도 화천군 중앙로6길 42,173.23,105.32,321.83
24127,강원특별자치도 화천군 중앙로8길 15,173.05,105.32,321.83
25259,강원특별자치도 횡성군 태기로구방5길 40,137.12,105.32,321.83
25252,강원특별자치도 횡성군 외갑천로107번길 21,134.83,105.32,321.83
25258,강원특별자치도 횡성군 갑천로 100,142.92,105.32,321.83
25251,강원특별자치도 횡성군 병지방동길 143,147.27,105.32,321.83
25257,강원특별자치도 횡성군 갑천로760번길 105,155.85,105.32,321.83
25272,강원특별자치도 횡성군 태종로강림2길 73,143.87,105.32,321.83
25271,강원특별자치도 횡성군 주천강로강림9길 20,140.32,105.32,321.83
25273,강원특별자치도 횡성군 태종로부곡5길 27,149.3,105.32,321.83
25206,강원특별자치도 횡성군 가곡로 62,135.04,105.32,321.83
25204,강원특별자치도 횡성군 봉화마을길 43,135.16,105.32,321.83
25207,강원특별자치도 횡성군 공근남로300번길 29,129.75,105.32,321.83
25208,강원특별자치도 횡성군 도곡로 187,133.72,105.32,321.83
25205,강원특별자치도 횡성군 금계로부창6길 63,139.61,105.32,321.83
25203,강원특별자치도 횡성군 영서로 1017,140.91,105.32,321.83
25209,강원특별자치도 횡성군 경강로신촌1길 74,128.81,105.32,321.83
25266,강원특별자치도 횡성군 경강로궁종1길 127,145.19,105.32,321.83
25263,강원특별자치도 횡성군 고원로425번길 112,151.58,105.32,321.83
25264,강원특별자치도 횡성군 고원로 158,148.03,105.32,321.83
25265,강원특별자치도 횡성군 경강로둔방5길 8,147.01,105.32,321.83
25260,강원특별자치도 횡성군 갑천로 1176,150.83,105.32,321.83
25261,강원특별자치도 횡성군 삽교로 160,155.17,105.32,321.83
25267,강원특별자치도 횡성군 강변로영랑2길 71,151.19,105.32,321.83
25262,강원특별자치도 횡성군 청태산로154번길 36,149.79,105.32,321.83
25200,강원특별자치도 횡성군 금대남길 127,140.13,105.32,321.83
25202,강원특별자치도 횡성군 월송석화로 203,107.79,105.32,321.83
25201,강원특별자치도 횡성군 백로마을1길 30,117.36,105.32,321.83
25270,강원특별자치도 횡성군 서동로 1879,145.09,105.32,321.83
25269,강원특별자치도 횡성군 성산남길 61,152.58,105.32,321.83
25268,강원특별자치도 횡성군 노동로 205,152.09,105.32,321.83
25249,강원특별자치도 횡성군 한우로두곡5길 126,133.19,105.32,321.83
25250,강원특별자치도 횡성군 서동로백달2길 46,130.25,105.32,321.83
25248,강원특별자치도 횡성군 우천제2농공단지로 65,129.13,105.32,321.83
25244,강원특별자치도 횡성군 경강로 2958,133.26,105.32,321.83
25246,강원특별자치도 횡성군 대미원로 449,132.75,105.32,321.83
25245,강원특별자치도 횡성군 정포로 87,136.77,105.32,321.83
25247,강원특별자치도 횡성군 하대5길 109,131.03,105.32,321.83
25256,강원특별자치도 횡성군 봉덕로 506,154.54,105.32,321.83
25255,강원특별자치도 횡성군 청일로453번길 105,158.92,105.32,321.83
25253,강원특별자치도 횡성군 봉명로 443,161.5,105.32,321.83
25254,강원특별자치도 횡성군 봉덕로 5,147.47,105.32,321.83
25239,강원특별자치도 횡성군 수류암로211번길 5,129.82,105.32,321.83
25238,강원특별자치도 횡성군 광학로 463,128.56,105.32,321.83
25212,강원특별자치도 횡성군 태기로개전1길 61,131.06,105.32,321.83
25241,강원특별자치도 횡성군 횡성로 140,124,105.32,321.83
25235,강원특별자치도 횡성군 교항로 9,127.54,105.32,321.83
25234,강원특별자치도 횡성군 교항북로 7,127.72,105.32,321.83
25230,강원특별자치도 횡성군 횡성로 346,128.08,105.32,321.83
25211,강원특별자치도 횡성군 섬강로708번길 16,133.08,105.32,321.83
25242,강원특별자치도 횡성군 남산동로 32,129.24,105.32,321.83
25210,강원특별자치도 횡성군 섬강로125번길 77,128.24,105.32,321.83
25229,강원특별자치도 횡성군 경강로 2164,128.69,105.32,321.83
25214,강원특별자치도 횡성군 마산로 135,128.5,105.32,321.83
25228,강원특별자치도 횡성군 한우로마산3길 60,128.83,105.32,321.83
25240,강원특별자치도 횡성군 횡성로 246,125.05,105.32,321.83
25216,강원특별자치도 횡성군 화성로 99,127.39,105.32,321.83
25215,강원특별자치도 횡성군 북천동로 17,127.41,105.32,321.83
25225,강원특별자치도 횡성군 북천서로 10,127.33,105.32,321.83
25223,강원특별자치도 횡성군 북천서로3번길 34,127.3,105.32,321.83
25222,강원특별자치도 횡성군 화성로 41,127.3,105.32,321.83
25224,강원특별자치도 횡성군 북천서로23번길 19,127.57,105.32,321.83
25217,강원특별자치도 횡성군 삼일로 93,126.84,105.32,321.83
25232,강원특별자치도 횡성군 읍상로 54,127.28,105.32,321.83
25227,강원특별자치도 횡성군 향교서로 12,127.74,105.32,321.83
25226,강원특별자치도 횡성군 문정로19번길 41,127.52,105.32,321.83
25231,강원특별자치도 횡성군 읍상동로12번길 10,127.67,105.32,321.83
25221,강원특별자치도 횡성군 화성로 15,127.6,105.32,321.83
25233,강원특별자치도 횡성군 삼일로 3,127.15,105.32,321.83
25220,강원특별자치도 횡성군 태기로19번길 10,127.03,105.32,321.83
25237,강원특별자치도 횡성군 한우로242번길 3,126.56,105.32,321.83
25219,강원특별자치도 횡성군 읍하로25번길 19,126.68,105.32,321.83
25218,강원특별자치도 횡성군 섬강로 8,126.41,105.32,321.83
25236,강원특별자치도 횡성군 앞들서3로 6,126.86,105.32,321.83
25243,강원특별자치도 횡성군 정암길 257,133.48,105.32,321.83
25213,강원특별자치도 횡성군 한우로조곡4길 12,130.83,105.32,321.83
