index,우편번호,주소
23838,42737,대구광역시 달서구 월배로 477
23839,42738,대구광역시 달서구 학산로36길 31
23840,42739,대구광역시 달서구 월배로85길 76
23841,42740,대구광역시 달서구 송현로30길 11
23842,42741,대구광역시 달서구 월배로 381
23843,42742,대구광역시 달서구 월배로69길 22
23844,42743,대구광역시 달서구 송현로 76
23845,42744,대구광역시 달서구 학산로 50
23846,42745,대구광역시 달서구 학산로 140
23847,42746,대구광역시 달서구 학산남로 91
23848,42747,대구광역시 달서구 학산남로 90
23849,42748,대구광역시 달서구 월배로 241
23850,42749,대구광역시 달서구 월곡로 340
23851,42750,대구광역시 달서구 학산남로 13
23852,42751,대구광역시 달서구 월곡로 465
23853,42752,대구광역시 달서구 조암로 6
23854,42753,대구광역시 달서구 조암로 40
23855,42754,대구광역시 달서구 조암로14길 9
23856,42755,대구광역시 달서구 조암로 97
23857,42756,대구광역시 달서구 상원로 179
23858,42757,대구광역시 달서구 조암로 41
23859,42758,대구광역시 달서구 월곡로 379
23860,42759,대구광역시 달서구 조암남로 150
23861,42760,대구광역시 달서구 진천로 105
23862,42761,대구광역시 달서구 월배로5길 96
23863,42762,대구광역시 달서구 월배로 19
23864,42763,대구광역시 달서구 월배로 51
23865,42764,대구광역시 달서구 달서대로 67
23866,42765,대구광역시 달서구 명천로 7
23867,42766,대구광역시 달서구 상화로8길 4
23868,42767,대구광역시 달서구 화암로73길 8
23869,42768,대구광역시 달서구 화암로73길 15
23870,42769,대구광역시 달서구 비슬로542길 54
23871,42770,대구광역시 달서구 상화로9길 93
23872,42771,대구광역시 달서구 진천로9길 63
23873,42772,대구광역시 달서구 진천로9길 50
23874,42773,대구광역시 달서구 진천로 45
23875,42774,대구광역시 달서구 진천로3길 6
23876,42775,대구광역시 달서구 상화로19길 15
23877,42776,대구광역시 달서구 상화로 65
23878,42777,대구광역시 달서구 상화로7길 19
23879,42778,대구광역시 달서구 월배로23길 77
23880,42779,대구광역시 달서구 상원로 133
23881,42780,대구광역시 달서구 월서로 28
23882,42781,대구광역시 달서구 월배로39길 4
23883,42782,대구광역시 달서구 상원로 126
23884,42783,대구광역시 달서구 상원로 113
23885,42784,대구광역시 달서구 월배로 121
23886,42785,대구광역시 달서구 월곡로53길 16
23887,42786,대구광역시 달서구 월곡로 233
23888,42787,대구광역시 달서구 월배로38길 37
23889,42788,대구광역시 달서구 월배로32길 87
23890,42789,대구광역시 달서구 상원로9길 54
23891,42790,대구광역시 달서구 월배로32길 118
23892,42791,대구광역시 달서구 월곡로53동길 35
23893,42792,대구광역시 달서구 상화북로 117
23894,42793,대구광역시 달서구 상화북로 137
23895,42794,대구광역시 달서구 월곡로 175
23896,42795,대구광역시 달서구 월곡로 135
23897,42796,대구광역시 달서구 월곡로27길 57
23898,42797,대구광역시 달서구 월곡로45길 116
23899,42798,대구광역시 달서구 상화로 195
23900,42799,대구광역시 달서구 상화북로 46
23901,42800,대구광역시 달서구 진천로10길 90
23902,42801,대구광역시 달서구 월배로22길 33
23903,42802,대구광역시 달서구 송현로11길 33
23904,42803,대구광역시 달서구 송현로7길 19
23905,42804,대구광역시 달서구 송현로7길 26
23906,42805,대구광역시 달서구 송현로7안길 25
23907,42806,대구광역시 달서구 상인로26안길 62
23908,42807,대구광역시 달서구 상인로 139
23909,42808,대구광역시 달서구 월배로 244
23910,42809,대구광역시 달서구 상인서로 103
23911,42810,대구광역시 달서구 상인서로 85
23912,42811,대구광역시 달서구 월곡로 186
23913,42812,대구광역시 달서구 상화북로 187
23914,42813,대구광역시 달서구 상인로 16
23915,42814,대구광역시 달서구 상인서로 13
23916,42815,대구광역시 달서구 상인로5길 43
23917,42816,대구광역시 달서구 중흥로3길 30
23918,42817,대구광역시 달서구 중흥로 41
23919,42818,대구광역시 달서구 월배로 436
23920,42819,대구광역시 달서구 중흥로10길 3
23921,42820,대구광역시 달서구 월배로74동길 43
23922,42821,대구광역시 달서구 중흥로10길 108
23923,42822,대구광역시 달서구 월배로68안길 34
23924,42823,대구광역시 달서구 앞산순환로45길 3
23925,42824,대구광역시 달서구 송현로8길 43
23926,42825,대구광역시 달서구 송현로2길 42
23927,42826,대구광역시 달서구 화암로 374
23928,42827,대구광역시 달서구 한실로 29
23929,42828,대구광역시 달서구 한실로 30
23930,42829,대구광역시 달서구 갈밭남로 12
23931,42830,대구광역시 달서구 갈밭남로 71
23932,42831,대구광역시 달서구 도원로 48
23933,42832,대구광역시 달서구 한실로 49
23934,42833,대구광역시 달서구 한실로 113
23935,42834,대구광역시 달서구 도원로 45
23936,42835,대구광역시 달서구 수밭길 45
23937,42836,대구광역시 달서구 한실로 134
23938,42837,대구광역시 달서구 한실로 135
23939,42838,대구광역시 달서구 미리샘길 7
23940,42839,대구광역시 달서구 상화로 300
23941,42840,대구광역시 달서구 상화로 376
23942,42841,대구광역시 달서구 앞산순환로 130
23943,42842,대구광역시 달서구 갈밭로 33
23944,42900,대구광역시 달성군 묘동1길 56
23945,42901,대구광역시 달성군 기곡1길 93
23946,42902,대구광역시 달성군 하빈로52길 37
23947,42903,대구광역시 달성군 하빈로24길 132
23948,42904,대구광역시 달성군 하빈남로 98
23949,42905,대구광역시 달성군 하빈남로 305
23950,42906,대구광역시 달성군 문산1길 34
23951,42907,대구광역시 달성군 다사로101길 4
23952,42908,대구광역시 달성군 다사역로 30
23953,42909,대구광역시 달성군 다사역로 60
23954,42910,대구광역시 달성군 왕선로 49
23955,42911,대구광역시 달성군 대실역북로4길 15
23956,42912,대구광역시 달성군 대실역북로3길 6
23957,42913,대구광역시 달성군 달구벌대로 889
23958,42914,대구광역시 달성군 달구벌대로 875
23959,42915,대구광역시 달성군 달구벌대로 790
23960,42916,대구광역시 달성군 달구벌대로 753
23961,42917,대구광역시 달성군 강정본길 57
23962,42918,대구광역시 달성군 달구벌대로174길 24
23963,42919,대구광역시 달성군 대실역남로1길 29
23964,42920,대구광역시 달성군 대실역남로2길 20
23965,42921,대구광역시 달성군 세천로1길 116
23966,42922,대구광역시 달성군 세천로 157
23967,42923,대구광역시 달성군 서재로27길 17
23968,42924,대구광역시 달성군 서재로31길 6
23969,42925,대구광역시 달성군 서재로34길 11
23970,42926,대구광역시 달성군 다사로 750
23971,42927,대구광역시 달성군 서재로20길 1
23972,42928,대구광역시 달성군 서재로12길 26
23973,42929,대구광역시 달성군 서재본길 75
23974,42930,대구광역시 달성군 세천로 254
23975,42931,대구광역시 달성군 헐티로8길 34
23976,42932,대구광역시 달성군 헐티로9길 143
23977,42933,대구광역시 달성군 가창로 1101
23978,42934,대구광역시 달성군 가창로220길 29
23979,42935,대구광역시 달성군 가창로216길 55
23980,42936,대구광역시 달성군 가창로216길 38
23981,42937,대구광역시 달성군 행정길 10
23982,42938,대구광역시 달성군 가창동로1길 16
23983,42939,대구광역시 달성군 단산2길 45
23984,42940,대구광역시 달성군 녹문길 22
23985,42941,대구광역시 달성군 사문진로1길 33
23986,42942,대구광역시 달성군 구라로 69
23987,42943,대구광역시 달성군 사문진로5길 46
23988,42944,대구광역시 달성군 비슬로495길 223
23989,42945,대구광역시 달성군 성화로 70
23990,42946,대구광역시 달성군 성화로 21
23991,42947,대구광역시 달성군 비슬로509길 38
23992,42948,대구광역시 달성군 화원로7길 2
23993,42949,대구광역시 달성군 화원로 36
23994,42950,대구광역시 달성군 성천로42길 41
23995,42951,대구광역시 달성군 성천로42길 24
23996,42952,대구광역시 달성군 비슬로 2727
23997,42953,대구광역시 달성군 화원로 10
23998,42954,대구광역시 달성군 성천로30길 58
23999,42955,대구광역시 달성군 화원로 15
24000,42956,대구광역시 달성군 비슬로504길 13
24001,42957,대구광역시 달성군 화암로 26
24002,42958,대구광역시 달성군 인흥1길 12
24003,42959,대구광역시 달성군 명곡로 26
24004,42960,대구광역시 달성군 명곡로 4
24005,42961,대구광역시 달성군 명천로27길 8
24006,42962,대구광역시 달성군 비슬로516길 48
24007,42963,대구광역시 달성군 비슬로 2624
24008,42964,대구광역시 달성군 비슬로532길 39
24009,42965,대구광역시 달성군 성암로1길 33
24010,42966,대구광역시 달성군 성암로2길 36
24011,42967,대구광역시 달성군 마비정길 251
24012,42968,대구광역시 달성군 비슬로 1773
24013,42969,대구광역시 달성군 다리목중앙길 37
24014,42970,대구광역시 달성군 옥계길 23
24015,42971,대구광역시 달성군 비슬로 2265
24016,42972,대구광역시 달성군 간경길 28
24017,42973,대구광역시 달성군 송촌길 239
24018,42974,대구광역시 달성군 금강로10길 5
24019,42975,대구광역시 달성군 비슬로350길 55
24020,42976,대구광역시 달성군 광주대구고속도로 170
24021,42977,대구광역시 달성군 옥포로 340
24022,42978,대구광역시 달성군 논공로 848
24023,42979,대구광역시 달성군 논공로5길 146
24024,42980,대구광역시 달성군 논공로7길 55
24025,42981,대구광역시 달성군 논공중앙로45길 39
24026,42982,대구광역시 달성군 논공중앙로 437
24027,42983,대구광역시 달성군 논공로 438
24028,42984,대구광역시 달성군 논공로 362
24029,42985,대구광역시 달성군 논공중앙로 38
24030,42986,대구광역시 달성군 논공로 731
24031,42987,대구광역시 달성군 논공중앙로 31
24032,42988,대구광역시 달성군 현풍동로 86
24033,42989,대구광역시 달성군 현풍로47길 70
24034,42990,대구광역시 달성군 유가사1길 3
24035,42991,대구광역시 달성군 일연선사길 99
24036,42992,대구광역시 달성군 비슬로 102
24037,42993,대구광역시 달성군 가천2길 88
24038,42994,대구광역시 달성군 휴양림길 636
24039,42995,대구광역시 달성군 테크노북로 92
24040,42996,대구광역시 달성군 현풍로 116
24041,42997,대구광역시 달성군 현풍동로 87
24042,42998,대구광역시 달성군 현풍동로27길 64
24043,42999,대구광역시 달성군 현풍중앙로16길 35
24044,43000,대구광역시 달성군 현풍중앙로 101
24045,43001,대구광역시 달성군 성하1길 67
24046,43002,대구광역시 달성군 비슬로 483
24047,43003,대구광역시 달성군 비슬로122길 19
24048,43004,대구광역시 달성군 비슬로 592
24049,43005,대구광역시 달성군 현풍중앙로10길 25
24050,43006,대구광역시 달성군 도동절골길 8
24051,43007,대구광역시 달성군 다람재길 105
24052,43008,대구광역시 달성군 구지동로8길 22
24053,43009,대구광역시 달성군 과학마을로 16
24054,43010,대구광역시 달성군 구지시장길 42
24055,43011,대구광역시 달성군 달성2차서로 84
24056,43012,대구광역시 달성군 구지남로 29
24057,43013,대구광역시 달성군 구지동로16길 32
24058,43014,대구광역시 달성군 테크노중앙대로6길 2
24059,43015,대구광역시 달성군 테크노북로6길 10
24060,43016,대구광역시 달성군 테크노대로5길 80
24061,43017,대구광역시 달성군 테크노상업로2길 19
24062,43018,대구광역시 달성군 테크노북로 260
24063,43019,대구광역시 달성군 테크노대로 165
24064,43020,대구광역시 달성군 테크노중앙대로 167
24065,43021,대구광역시 달성군 테크노남로7길 25
24066,43022,대구광역시 달성군 테크노순환로1길 70
24067,43023,대구광역시 달성군 용금공단길 15
24068,43024,대구광역시 달성군 테크노중앙대로1길 60
24069,43100,대구광역시 군위군 달산4길 14
24070,43101,대구광역시 군위군 내의길 319
24071,43102,대구광역시 군위군 봉내길 250
24072,43103,대구광역시 군위군 봉소2길 119
24073,43104,대구광역시 군위군 달산2길 81
24074,43105,대구광역시 군위군 산법길 8
24075,43106,대구광역시 군위군 대북길 211
24076,43107,대구광역시 군위군 삽령길 90
24077,43108,대구광역시 군위군 내외량길 243
24078,43109,대구광역시 군위군 개봉길 90
24079,43110,대구광역시 군위군 중앙길 155
24080,43111,대구광역시 군위군 오곡길 81
24081,43112,대구광역시 군위군 군위금성로 383
24082,43113,대구광역시 군위군 군청로 190
24083,43114,대구광역시 군위군 동서5길 22
24084,43115,대구광역시 군위군 중앙5길 8
24085,43116,대구광역시 군위군 서금로 805
24086,43117,대구광역시 군위군 중앙길 73
24087,43118,대구광역시 군위군 군청로 15
24088,43119,대구광역시 군위군 동서6길 18
24089,43120,대구광역시 군위군 경북대로 3560
24090,43121,대구광역시 군위군 광현길 73
24091,43122,대구광역시 군위군 구지길 88
24092,43123,대구광역시 군위군 서금로 758
24093,43124,대구광역시 군위군 경북대로 3313
24094,43125,대구광역시 군위군 무성2길 48
24095,43126,대구광역시 군위군 노행1길 24
24096,43127,대구광역시 군위군 불곡길 157
24097,43128,대구광역시 군위군 불곡길 27
24098,43129,대구광역시 군위군 불곡길 73
24099,43130,대구광역시 군위군 효령공단길 14
24100,43131,대구광역시 군위군 거매2길 22
24101,43132,대구광역시 군위군 경북대로 2528
24102,43133,대구광역시 군위군 녹동길 129
24103,43134,대구광역시 군위군 장군로 1271
24104,43135,대구광역시 군위군 소계길 5
24105,43136,대구광역시 군위군 마명길 149
24106,43137,대구광역시 군위군 하평길 49
24107,43138,대구광역시 군위군 용매로 877
24108,43139,대구광역시 군위군 두북3길 19
24109,43140,대구광역시 군위군 사답길 19
24110,43141,대구광역시 군위군 두북길 3
24111,43142,대구광역시 군위군 이화3길 12
24112,43143,대구광역시 군위군 진밭길 52
24113,43144,대구광역시 군위군 화계봉산길 975
24114,43145,대구광역시 군위군 진밭길 47
24115,43146,대구광역시 군위군 부흥로 409
24116,43147,대구광역시 군위군 산성가음로 1352
24117,43148,대구광역시 군위군 파전신덕길 163
24118,43149,대구광역시 군위군 산성가음로 1308
24119,43150,대구광역시 군위군 가지골길 35
24120,43151,대구광역시 군위군 원산금양길 341
24121,43152,대구광역시 군위군 배태길 54
24122,43153,대구광역시 군위군 가암1길 11
24123,43154,대구광역시 군위군 삼국유사로 986
24124,43155,대구광역시 군위군 양지1길 20
24125,43156,대구광역시 군위군 괴산2길 21
24126,43157,대구광역시 군위군 화산길 619
24127,43158,대구광역시 군위군 산성가음로 724
24128,43159,대구광역시 군위군 아치길 99
24129,43160,대구광역시 군위군 백학길 263
24130,43161,대구광역시 군위군 신화3길 244
24131,43162,대구광역시 군위군 부흥로 80
24132,43163,대구광역시 군위군 신화1길 112
24133,43164,대구광역시 군위군 가호1길 209
24134,43165,대구광역시 군위군 한티로 2098
24135,43166,대구광역시 군위군 한티로 1570
24136,44000,울산광역시 동구 옥류로 75
24137,44001,울산광역시 동구 쇠평길 119
24138,44002,울산광역시 동구 남목14길 38
24139,44003,울산광역시 동구 남목12길 37
24140,44004,울산광역시 동구 남목19길 24
24141,44005,울산광역시 동구 남목15길 9
24142,44006,울산광역시 동구 남목15길 30
24143,44007,울산광역시 동구 미포4길 28
24144,44008,울산광역시 동구 남목10길 4
24145,44009,울산광역시 동구 남목5길 45
24146,44010,울산광역시 동구 남목1길 12
24147,44011,울산광역시 동구 남목5길 30
24148,44012,울산광역시 동구 옥류로 3
24149,44013,울산광역시 동구 주전해안길 137
24150,44014,울산광역시 동구 안산로 50
24151,44015,울산광역시 동구 안산로 22
24152,44016,울산광역시 동구 방어진순환도로 1155
24153,44017,울산광역시 동구 방어진순환도로 1023
24154,44018,울산광역시 동구 봉수로 545
24155,44019,울산광역시 동구 산록길 25
24156,44020,울산광역시 동구 산생3길 41
24157,44021,울산광역시 동구 방어진순환도로 3
24158,44022,울산광역시 동구 방어진순환도로 417
24159,44023,울산광역시 동구 후릉길 15
24160,44024,울산광역시 동구 서부로 50
24161,44025,울산광역시 동구 방어진순환도로 995
24162,44026,울산광역시 동구 명덕3길 46
24163,44027,울산광역시 동구 봉수로 450
24164,44028,울산광역시 동구 명덕로 70
24165,44029,울산광역시 동구 명덕7길 15
24166,44030,울산광역시 동구 명덕6길 46
24167,44031,울산광역시 동구 명덕4길 2
24168,44032,울산광역시 동구 안산로 18
24169,44033,울산광역시 동구 명덕로 19
24170,44034,울산광역시 동구 바드래길 35
24171,44035,울산광역시 동구 바드래3길 53
24172,44036,울산광역시 동구 봉수로 370
24173,44037,울산광역시 동구 바드래1길 75
24174,44038,울산광역시 동구 녹수11가길 23
24175,44039,울산광역시 동구 녹수3길 27
24176,44040,울산광역시 동구 봉수로 312
24177,44041,울산광역시 동구 전하로 51
24178,44042,울산광역시 동구 방어진순환도로 785
24179,44043,울산광역시 동구 방어진순환도로 771
24180,44044,울산광역시 동구 진성3길 59
24181,44045,울산광역시 동구 봉수로 270
24182,44046,울산광역시 동구 진성5길 64
24183,44047,울산광역시 동구 진성5길 42
24184,44048,울산광역시 동구 진성5길 23
24185,44049,울산광역시 동구 진성15가길 25
24186,44050,울산광역시 동구 진성6길 121
24187,44051,울산광역시 동구 진성6길 5
24188,44052,울산광역시 동구 진성9길 13
24189,44053,울산광역시 동구 대송로 47
24190,44054,울산광역시 동구 진성15길 35
24191,44055,울산광역시 동구 일산진11길 150
24192,44056,울산광역시 동구 일산진4길 11
24193,44057,울산광역시 동구 해수욕장2길 5
24194,44058,울산광역시 동구 성끝4길 122
24195,44059,울산광역시 동구 등대로 32
24196,44060,울산광역시 동구 대송4길 7
24197,44061,울산광역시 동구 대송7길 41
24198,44062,울산광역시 동구 대송3길 54
24199,44063,울산광역시 동구 학문로 55
24200,44064,울산광역시 동구 대송12길 34
24201,44065,울산광역시 동구 번덕로 36
24202,44066,울산광역시 동구 번덕8길 59
24203,44067,울산광역시 동구 번덕4가길 5
24204,44068,울산광역시 동구 번덕6길 15
24205,44069,울산광역시 동구 번덕로 23
24206,44070,울산광역시 동구 대학길 43
24207,44071,울산광역시 동구 봉수로 162
24208,44072,울산광역시 동구 대송1길 10
24209,44073,울산광역시 동구 봉수로 102
24210,44074,울산광역시 동구 대송로 144
24211,44075,울산광역시 동구 대송로 119
24212,44076,울산광역시 동구 화정2길 45
24213,44077,울산광역시 동구 화정4길 40
24214,44078,울산광역시 동구 월봉로 12
24215,44079,울산광역시 동구 월봉10가길 18
24216,44080,울산광역시 동구 월봉12길 10
24217,44081,울산광역시 동구 월봉로 66
24218,44082,울산광역시 동구 화진8길 1
24219,44083,울산광역시 동구 화진길 65
24220,44084,울산광역시 동구 월봉10다길 6
24221,44085,울산광역시 동구 월봉8길 8
24222,44086,울산광역시 동구 월봉7가길 28
24223,44087,울산광역시 동구 월봉6가길 34
24224,44088,울산광역시 동구 화진길 27
24225,44089,울산광역시 동구 방어진순환도로 513
24226,44090,울산광역시 동구 화진1길 42
24227,44091,울산광역시 동구 문현1길 24
24228,44092,울산광역시 동구 문현6길 19
24229,44093,울산광역시 동구 화문로 17
24230,44094,울산광역시 동구 문현로 15
24231,44095,울산광역시 동구 문재2길 73
24232,44096,울산광역시 동구 북진5길 5
24233,44097,울산광역시 동구 북진3길 80
24234,44098,울산광역시 동구 문재2길 72
24235,44099,울산광역시 동구 꽃바위1길 27
24236,44100,울산광역시 동구 꽃바위4길 55
24237,44101,울산광역시 동구 화잠2길 22
24238,44102,울산광역시 동구 문현로 62
24239,44103,울산광역시 동구 꽃바위5길 24
24240,44104,울산광역시 동구 화잠로 134
24241,44105,울산광역시 동구 화잠5길 6
24242,44106,울산광역시 동구 꽃바위로 129
24243,44107,울산광역시 동구 화암3길 31
24244,44108,울산광역시 동구 남진1길 5
24245,44109,울산광역시 동구 상진길 79
24246,44110,울산광역시 동구 내진3길 6
24247,44111,울산광역시 동구 성끝4길 1
24248,44112,울산광역시 동구 방어진순환도로 70
24249,44113,울산광역시 동구 방어진순환도로 80
24250,44114,울산광역시 동구 화암등대길 18
24251,44115,울산광역시 동구 화암8길 16
24252,44200,울산광역시 북구 천마로 55
24253,44201,울산광역시 북구 달천마을안길 3
24254,44202,울산광역시 북구 달천로 100
24255,44203,울산광역시 북구 천곡길 111
24256,44204,울산광역시 북구 아진1로 47
24257,44205,울산광역시 북구 달천로 103
24258,44206,울산광역시 북구 아진로 115
24259,44207,울산광역시 북구 아진로 75
24260,44208,울산광역시 북구 아진로 42
24261,44209,울산광역시 북구 신답로 32
24262,44210,울산광역시 북구 농서로 301
24263,44211,울산광역시 북구 농서로 579
24264,44212,울산광역시 북구 안시례길 6
24265,44213,울산광역시 북구 이화3길 5
24266,44214,울산광역시 북구 매곡로 483
24267,44215,울산광역시 북구 신기16길 5
24268,44216,울산광역시 북구 동천자전거길 1208
24269,44217,울산광역시 북구 천곡길 34
24270,44218,울산광역시 북구 신천로 55
24271,44219,울산광역시 북구 신기2길 5
24272,44220,울산광역시 북구 매곡로 93
24273,44221,울산광역시 북구 천곡길 19
24274,44222,울산광역시 북구 매곡산업4길 56
24275,44223,울산광역시 북구 매산로 15
24276,44224,울산광역시 북구 제내6길 3
24277,44225,울산광역시 북구 당수골4길 11
24278,44226,울산광역시 북구 동대12길 30
24279,44227,울산광역시 북구 동대11길 5
24280,44228,울산광역시 북구 호계로 337
24281,44229,울산광역시 북구 호계1길 1
24282,44230,울산광역시 북구 차일2길 87
24283,44231,울산광역시 북구 원지제방길 3
24284,44232,울산광역시 북구 대안1길 214
24285,44233,울산광역시 북구 구유길 46
24286,44234,울산광역시 북구 비석길 5
24287,44235,울산광역시 북구 동해안로 905
24288,44236,울산광역시 북구 송정2길 32
24289,44237,울산광역시 북구 화산로 42
24290,44238,울산광역시 북구 산업로 1103
24291,44239,울산광역시 북구 사청4길 26
24292,44240,울산광역시 북구 화동15길 48
24293,44241,울산광역시 북구 송내3길 4
24294,44242,울산광역시 북구 화봉로 66
24295,44243,울산광역시 북구 두부곡19길 19
24296,44244,울산광역시 북구 상방1길 44
24297,44245,울산광역시 북구 화봉로 169
24298,44246,울산광역시 북구 모듈화산업로 207
24299,44247,울산광역시 북구 효암로 334
24300,44248,울산광역시 북구 사청1길 30
24301,44249,울산광역시 북구 진장유통로 51
24302,44250,울산광역시 북구 진장17길 34
24303,44251,울산광역시 북구 진장5길 7
24304,44252,울산광역시 북구 효자로 157
24305,44253,울산광역시 북구 염포로 255
24306,44254,울산광역시 북구 명촌13길 4
24307,44255,울산광역시 북구 명촌로 94
24308,44256,울산광역시 북구 명촌10길 24
24309,44257,울산광역시 북구 염포로 363
24310,44258,울산광역시 북구 염포로 459
24311,44259,울산광역시 북구 효암로 96
24312,44260,울산광역시 북구 치전1길 24
24313,44261,울산광역시 북구 염포로 685
24314,44262,울산광역시 북구 중리2길 25
24315,44263,울산광역시 북구 성내4길 47
24316,44264,울산광역시 북구 강동산하3로 17
24317,44400,울산광역시 중구 다운로 259
24318,44401,울산광역시 중구 다운로 175
24319,44402,울산광역시 중구 다운로 164
24320,44403,울산광역시 중구 다운로 180
24321,44404,울산광역시 중구 다운6길 16
24322,44405,울산광역시 중구 북부순환도로 153
24323,44406,울산광역시 중구 운곡길 6
24324,44407,울산광역시 중구 구루미9길 37
24325,44408,울산광역시 중구 구루미7길 61
24326,44409,울산광역시 중구 다운7길 78
24327,44410,울산광역시 중구 다운로 178
24328,44411,울산광역시 중구 길촌길 333
24329,44412,울산광역시 중구 종가로 15
24330,44413,울산광역시 중구 길촌길 243
24331,44414,울산광역시 중구 성동1길 65
24332,44415,울산광역시 중구 함월22길 24
24333,44416,울산광역시 중구 함월20길 4
24334,44417,울산광역시 중구 성안8길 66
24335,44418,울산광역시 중구 백양로 148
24336,44419,울산광역시 중구 종가로 435
24337,44420,울산광역시 중구 성안1길 8
24338,44421,울산광역시 중구 성안3길 51
24339,44422,울산광역시 중구 함월14길 55
24340,44423,울산광역시 중구 함월로 45
24341,44424,울산광역시 중구 함월3길 19
24342,44425,울산광역시 중구 함월2길 56
24343,44426,울산광역시 중구 함월6길 41
24344,44427,울산광역시 중구 주연길 61
24345,44428,울산광역시 중구 종가로 340
24346,44429,울산광역시 중구 종가로 406
24347,44430,울산광역시 중구 손골3길 12
24348,44431,울산광역시 중구 종가10길 21
24349,44432,울산광역시 중구 난곡9길 38
24350,44433,울산광역시 중구 명난로 25
24351,44434,울산광역시 중구 태화로 77
24352,44435,울산광역시 중구 명정11길 18
24353,44436,울산광역시 중구 명정3길 24
24354,44437,울산광역시 중구 오산3길 56
24355,44438,울산광역시 중구 오산4길 8
24356,44439,울산광역시 중구 태화강북자전거길 964
24357,44450,울산광역시 중구 신기16길 62
24358,44451,울산광역시 중구 태화로 271
24359,44452,울산광역시 중구 명륜로 33
24360,44453,울산광역시 중구 신기12길 54
24361,44454,울산광역시 중구 신기13길 56
24362,44455,울산광역시 중구 신기11길 10
24363,44456,울산광역시 중구 신기3길 7
24364,44457,울산광역시 중구 신기8길 28
24365,44458,울산광역시 중구 유곡로 55
24366,44459,울산광역시 중구 유곡로 80
24367,44460,울산광역시 중구 우정2길 45
24368,44461,울산광역시 중구 우정9길 27
24369,44462,울산광역시 중구 우정5길 50
24370,44463,울산광역시 중구 향교1길 8
24371,44464,울산광역시 중구 명륜로 69
24372,44465,울산광역시 중구 유곡로 26
24373,44466,울산광역시 중구 평동1길 28
24374,44467,울산광역시 중구 명륜로 80
24375,44468,울산광역시 중구 지예길 28
24376,44469,울산광역시 중구 복산1길 1
24377,44470,울산광역시 중구 계변고개 77
24378,44471,울산광역시 중구 북부순환도로 754
24379,44472,울산광역시 중구 평산로 42
24380,44473,울산광역시 중구 평산3길 18
24381,44474,울산광역시 중구 평산5길 5
24382,44475,울산광역시 중구 단장골길 1
24383,44476,울산광역시 중구 화합로 503
24384,44477,울산광역시 중구 도화골8길 14
24385,44478,울산광역시 중구 화합로 465
24386,44479,울산광역시 중구 번영로 485
24387,44480,울산광역시 중구 약사로 15
24388,44481,울산광역시 중구 북부순환도로 891
24389,44482,울산광역시 중구 산전6길 15
24390,44483,울산광역시 중구 병영성6길 24
24391,44484,울산광역시 중구 병영성길 21
24392,44485,울산광역시 중구 병영성11안길 25
24393,44486,울산광역시 중구 산전6길 30
24394,44487,울산광역시 중구 산전1길 4
24395,44488,울산광역시 중구 병영6길 3
24396,44489,울산광역시 중구 곽남8길 60
24397,44490,울산광역시 중구 곽남15길 17
24398,44491,울산광역시 중구 곽남11길 9
24399,44492,울산광역시 중구 곽남길 6
24400,44493,울산광역시 중구 병영로 23
24401,44494,울산광역시 중구 산전길 1
24402,44495,울산광역시 중구 번영로 614
24403,44496,울산광역시 중구 남외2길 9
24404,44497,울산광역시 중구 염포로 55
24405,44498,울산광역시 중구 반구정17길 47
24406,44499,울산광역시 중구 반구정16길 14
24407,44500,울산광역시 중구 반구정14길 8
24408,44501,울산광역시 중구 반구로 19
24409,44502,울산광역시 중구 반구정12길 37
24410,44503,울산광역시 중구 내황13길 41
24411,44504,울산광역시 중구 내황1길 7
24412,44505,울산광역시 중구 내황2길 11
24413,44506,울산광역시 중구 번영로 536
24414,44507,울산광역시 중구 해오름5길 28
24415,44508,울산광역시 중구 구교5길 44
24416,44509,울산광역시 중구 구교8길 5
24417,44510,울산광역시 중구 서원1길 21
24418,44511,울산광역시 중구 서원4길 10
24419,44512,울산광역시 중구 서원11길 69
24420,44513,울산광역시 중구 구교로 150
24421,44514,울산광역시 중구 구교9길 5
24422,44515,울산광역시 중구 구교로 170
24423,44516,울산광역시 중구 해오름14길 27
24424,44517,울산광역시 중구 번영로 390
24425,44518,울산광역시 중구 학성1길 64
24426,44519,울산광역시 중구 번영로 360
24427,44520,울산광역시 중구 번영로 334
24428,44521,울산광역시 중구 새벽시장길 2
24429,44522,울산광역시 중구 옥교13길 41
24430,44523,울산광역시 중구 옥교13길 26
24431,44524,울산광역시 중구 태화강북자전거길 350
24432,44525,울산광역시 중구 옥교15길 10
24433,44526,울산광역시 중구 옥교11길 43
24434,44527,울산광역시 중구 내황7길 21
24435,44528,울산광역시 중구 학성공원1길 6
24436,44529,울산광역시 중구 중앙길 130
24437,44530,울산광역시 중구 옥골샘6길 9
24438,44531,울산광역시 중구 옥교로 2
24439,44532,울산광역시 중구 젊음의2거리 5
24440,44533,울산광역시 중구 당산길 6
24441,44534,울산광역시 중구 태화강북자전거길 518
24442,44535,울산광역시 중구 종가로 66
24443,44536,울산광역시 중구 종가로 215
24444,44537,울산광역시 중구 성안로 89
24445,44538,울산광역시 중구 종가로 345
24446,44539,울산광역시 중구 종가2길 35
24447,44540,울산광역시 중구 종가5길 25
24448,44541,울산광역시 중구 종가로 280
